Distance (in),Time (s),X (in),Y (in),Velocity (in/s),Orientation (deg),Touch,Way X (in),Way Y (in),Way Velocity (in/s),Way Orientation (deg),Way Turn Radius (in),Touch this Point
85.5170377038224,2.9703654890650766,230.23459354992437,135.34159940487058,60.0,320.2436726157402,0,,,,,,
86.5170377038224,2.987032155731743,231.1753868902445,135.00261874051156,60.0,320.2393674521376,0,,,,,,
87.5170377038224,3.00369882239841,232.11618023056465,134.66363807615255,60.0,320.23506228853506,0,,,,,,
88.5170377038224,3.0203654890650764,233.0569735708848,134.32465741179354,60.0,320.2307571249325,0,,,,,,
89.5170377038224,3.037032155731743,233.99776691120493,133.98567674743452,60.0,320.22645196132993,0,,,,,,
90.5170377038224,3.0536988223984096,234.93856025152508,133.6466960830755,60.0,320.22214679772736,0,,,,,,
91.5170377038224,3.0703654890650762,235.87935359184522,133.3077154187165,60.0,320.2178416341248,0,,,,,,
92.5170377038224,3.087032155731743,236.82014693216536,132.96873475435748,60.0,320.21353647052223,0,,,,,,
93.5170377038224,3.1036988223984094,237.7609402724855,132.62975408999847,60.0,320.20923130691966,0,,,,,,
94.5170377038224,3.120365489065076,238.70173361280564,132.29077342563946,60.0,320.2049261433171,0,,,,,,
95.5170377038224,3.1370321557317427,239.64252695312578,131.95179276128044,60.0,320.20062097971453,0,,,,,,
96.5170377038224,3.1536988223984093,240.58332029344592,131.61281209692143,60.0,320.19631581611196,0,,,,,,
97.5170377038224,3.170365489065076,241.52411363376606,131.27383143256242,60.0,320.1920106525094,0,,,,,,
98.5170377038224,3.1870321557317425,242.4649069740862,130.9348507682034,60.0,320.18770548890683,0,,,,,,
99.5170377038224,3.203698822398409,243.40570031440635,130.5958701038444,60.0,320.18340032530426,0,,,,,,
100.5170377038224,3.2203654890650757,244.3464936547265,130.25688943948538,60.0,320.1790951617017,0,,,,,,
101.5170377038224,3.2370321557317423,245.28728699504663,129.91790877512636,60.0,320.17478999809913,0,,,,,,
102.5170377038224,3.253698822398409,246.22808033536677,129.57892811076735,60.0,320.17048483449656,0,,,,,,
103.5170377038224,3.2703654890650755,247.1688736756869,129.23994744640834,60.0,320.166179670894,0,,,,,,
104.5170377038224,3.287032155731742,248.10966701600705,128.90096678204932,60.0,320.16187450729143,0,,,,,,
105.5170377038224,3.3036988223984087,249.0504603563272,128.5619861176903,60.0,320.15756934368886,0,,,,,,
106.5170377038224,3.3203654890650753,249.99125369664733,128.2230054533313,60.0,320.1532641800863,0,,,,,,
107.5170377038224,3.337032155731742,250.93204703696748,127.88402478897228,60.0,320.14895901648373,0,,,,,,
108.5170377038224,3.3536988223984086,251.87284037728762,127.54504412461327,60.0,320.14465385288116,0,,,,,,
109.5170377038224,3.370365489065075,252.81363371760776,127.20606346025426,60.0,320.1403486892786,0,,,,,,
110.5170377038224,3.3870321557317418,253.7544270579279,126.86708279589524,60.0,320.13604352567603,0,,,,,,
111.5170377038224,3.4036988223984084,254.69522039824804,126.52810213153623,60.0,320.13173836207346,0,,,,,,
112.5170377038224,3.420365489065075,255.63601373856818,126.18912146717722,60.0,320.1274331984709,0,,,,,,
113.51703770382237,3.437032155731741,256.5768070788883,125.8501408028182,60.0,320.12312803486833,0,,,,,,
114.51703770382234,3.4536988223984073,257.5176004192084,125.51116013845919,60.0,320.11882287126576,0,,,,,,
115.51703770382231,3.4703654890650735,258.4583937595285,125.17217947410018,60.0,320.1145177076632,0,,,,,,
116.51703770382228,3.4870321557317396,259.39918709984863,124.83319880974116,60.0,320.11021254406063,0,,,,,,
117.51703770382225,3.503698822398406,260.33998044016874,124.49421814538215,60.0,320.10590738045806,0,,,,,,
118.51703770382223,3.520365489065072,261.28077378048886,124.15523748102314,60.0,320.1016022168555,0,,,,,,
119.5170377038222,3.537032155731738,262.22156712080897,123.81625681666412,60.0,320.09729705325293,0,,,,,,
120.51703770382217,3.5536988223984043,263.1623604611291,123.47727615230511,60.0,320.09299188965036,0,,,,,,
121.51703770382214,3.5703654890650705,264.1031538014492,123.1382954879461,60.0,320.0886867260478,0,,,,,,
122.51703770382211,3.5870321557317366,265.0439471417693,122.79931482358708,60.0,320.08438156244523,0,,,,,,
123.51703770382208,3.603698822398403,265.9847404820894,122.46033415922807,60.0,320.08007639884266,0,,,,,,
124.51703770382206,3.620365489065069,266.92553382240953,122.12135349486906,60.0,320.0757712352401,0,,,,,,
125.51703770382203,3.637032155731735,267.86632716272965,121.78237283051004,60.0,320.07146607163753,0,,,,,,
126.517037703822,3.6536988223984013,268.80712050304976,121.44339216615103,60.0,320.06716090803496,0,,,,,,
127.51703770382197,3.6703654890650674,269.7479138433699,121.10441150179201,60.0,320.0628557444324,0,,,,,,
128.51703770382196,3.687032155731734,270.68870718369,120.765430837433,60.0,320.05855058082983,0,,,,,,
129.51703770382193,3.7036988223984,271.6295005240101,120.42645017307399,60.0,320.05424541722726,0,,,,,,
130.5170377038219,3.7203654890650664,272.5702938643302,120.08746950871497,60.0,320.0499402536247,0,,,,,,
131.51703770382187,3.7370321557317325,273.5110872046503,119.74848884435596,60.0,320.04563509002213,0,,,,,,
132.51703770382184,3.7536988223983987,274.45188054497044,119.40950817999695,60.0,320.04132992641956,0,,,,,,
133.5170377038218,3.770365489065065,275.39267388529055,119.07052751563793,60.0,320.037024762817,0,,,,,,
134.51703770382179,3.787032155731731,276.33346722561066,118.73154685127892,60.0,320.03271959921443,0,,,,,,
135.51703770382176,3.803698822398397,277.2742605659308,118.39256618691991,60.0,320.02841443561186,0,,,,,,
136.51703770382173,3.8203654890650633,278.2150539062509,118.0535855225609,60.0,320.0241092720093,0,,,,,,
