Distance (in),Time (s),X (in),Y (in),Velocity (in/s),Orientation (deg),Touch,Way X (in),Way Y (in),Way Velocity (in/s),Way Orientation (deg),Way Turn Radius (in),Touch this Point
0.0,0.0,180.0,105.0,12.0,0.0,0,180.0,105.0,12.0,0.0,6.0,0.0
1.000000000000003,0.07870354495112909,180.99864793637747,105.05198364328358,13.411815963841331,0.0,0,215.54,106.85,60.0,0.0,24.0,1
2.000000000000006,0.14953649251702858,181.99729587275493,105.10396728656715,14.823631927682662,0.0,0,232.0,155.27,78.0,0.0,24.0,1
3.0000000000000093,0.21392990055235692,182.9959438091324,105.15595092985073,16.235447891523993,0.0,0,269.72,174.77,108.0,0.0,24.0,0
4.000000000000012,0.27295705324723,183.99459174550987,105.20793457313431,17.647263855365324,0.0,0,303.47,183.52,108.0,0.0,24.0,0
5.000000000000016,0.327443547945025,184.99323968188733,105.25991821641789,19.059079819206655,0.0,0,345.97,180.0,102.0,0.0,24.0,0
6.0000000000000195,0.3780380643728554,185.9918876182648,105.31190185970146,20.470895783047986,0.0,0,390.0,167.0,78.0,0.0,24.0,0
7.000000000000023,0.425259543643218,186.99053555464226,105.36388550298504,21.882711746889317,0.0,0,407.0,135.18,78.0,0.0,24.0,1
8.000000000000027,0.46952962353325145,187.98918349101973,105.41586914626862,23.294527710730648,0.0,0,420.15,98.85,78.0,0.0,24.0,1
9.00000000000003,0.5111955338027968,188.9878314273972,105.4678527895522,24.70634367457198,0.0,0,453.49,100.93,84.0,0.0,24.0,1
10.000000000000034,0.5505466315928469,189.98647936377466,105.51983643283577,26.11815963841331,0.0,0,477.65,121.01,84.0,0.0,30.0,1.0
11.000000000000037,0.5878265853326725,190.98512730015213,105.57182007611935,27.52997560225464,0.0,0,475.15,154.77,84.0,0.0,30.0,1.0
12.00000000000004,0.6232425126231664,191.9837752365296,105.62380371940293,28.941791566095972,0.0,0,455.57,170.19,84.0,0.0,24.0,1.0
13.000000000000044,0.6569719424017039,192.98242317290706,105.6757873626865,30.353607529937303,0.0,0,405.56,165.19,78.0,0.0,24.0,1.0
14.000000000000048,0.689168194774611,193.98107110928453,105.72777100597008,31.765423493778634,0.0,0,407.0,130.6,78.0,0.0,6.0,1
15.000000000000052,0.7199645913051437,194.979719045662,105.77975464925366,33.17723945761997,0.0,0,394.31,103.0,78.0,0.0,24.0,1
16.000000000000053,0.7494777881468583,195.97836698203946,105.83173829253724,34.589055421461296,0.0,0,348.89,98.09,108.0,0.0,12.0,0
